commit,author,followers,following
7349e9c697a13f98bb42126eac3bfc0118cc3d47,jarrodmillman,"['andrew', 'jey', 'os', 'svaksha', 'ogrisel', 'chanley', 'ivanov', 'arokem', 'aculich', 'silky', 'agramfort', 'olivierverdier', 'dopplershift', 'batermj', 'kapit4n', 'astrojuanlu', 'JT5D', 'alexband', 'simudream', 'mnarayan', 'robintux', 'mdozmorov', 'latuji', 'NicolasCadieux', 'gpfreitas', 'FMCalisto', 'mikofski', 'datar', 'DevenLu', 'pharzam', 'danlurie', 'volltin', 'cniclsh', 'SleepyGinger', 'hargup', 'camillescott', 'justicelee', 'KevinHock', 'peterasujan', 'Erotemic', 'raivivek', 'zmchary', 'mm--', 'm-kashani', 'souravsingh', 'deepa235', 'aznthanh23', 'SindhujaJeyabal', 'xmnlab', 'BenoitDherin', 'devdinu', 'kelsimp', 'guang', 'WhiteSymmetry', 'dr-dos-ok', 'snowdj', 'alisazhao', 'ajalvarez', 'tjz2026', 'osofr', 'shifwang', 'mdeff', 'divyansha', 'byelenin', 'PabloRdrRbl', 'juanshishido', 'dvm-shlee', 'Seraf69', 'paulhendricks', 'greg-dubrow', 'nd1511', 'MickaelRigault', 'roijo', 'gnegno', 'emerickkam', 'sjkay', 'ylmandy662', 'Mengxinqian', 'priyankabhagwat', 'binxiangni', 'surajit-techie', 'wilsoncai1992', 'JohnMcSpedon', 'sunjaybhugeo', 'nhejazi', 'RuiKan', 'Jay4869', 'ChenyanZhu', 'leiliu0727', 'zhqi77', 'daniellah', 'MasterAwk', 'chizhangucb', 'kentschen', 'mikeant42', 'mdhuilee', 'sventers', 'hmishfaq', 'raj-maurya', 'ashwinvis', 'chiragbhatia72', 'talegari', 'reychil', 'xinshengqin', 'Zealsathish', 'amandazhang', 'ZhaoxiLi', 'NAP358', 'MengWang988', 'radovankavicky', 'RayFoulk', 'haesleinhuepf', 'richiefeng', 'andreaschandra', 'ye-zhi', 'YuchaoGuo', 'karenceli', 'haoliangsky1', 'ArnabBir', 'lix90', 'raymead', 'umarbrowser', 'kapoorlab', 'Qprop', 'goncaloperes', 'mselimata', 'jknox13', 'OwaisKarni', 'eda-ricercatore', 'ShawnXiha', 'maryammokhberi', 'DevSecOpsGuy', 'kitty-pzq', 'Jhongesell', 'zinsserzhang', 'sdeepak09', 'schmitzmelissa', 'pftsai1112', 'Soukeiu', 'pep8speaks', 'maryamv', 'taimiahussain', 'skeptycal', 'rzlll', 'deafrhino', 'karthikeyandeiva', 'walid0805', 'parsalotfy', 'colinkcurtis', 'kaeken1jp', 'NumPoet', 'laifi', 'caifand', 'trmckenzie', 'TLYu0419', 'vdshk', 'tirthasheshpatel', 'prakashbl11', 'poctaviano', 'integzz', 'sabuhish', 'DaytradeCentral', 'SijingYu', 'harshal-dupare', 'bourbakis', 'atito-lab', 'girdhar64', 'sirSaif', 'hudasumon123', 'Arun-purakkatt', 'alireza-kr', 'gqpj', 'JoonhunLee', 'emranblue', 'damdam41', 'Kayzwer', 'Taitai6521', 'ugke', 'IgorLytkin', 'lpp010', 'afozk95']",[]
0c503e31ba0062dc9a4ed47c380481aa8d6978c8,jarrodmillman,"['andrew', 'jey', 'os', 'svaksha', 'ogrisel', 'chanley', 'ivanov', 'arokem', 'aculich', 'silky', 'agramfort', 'olivierverdier', 'dopplershift', 'batermj', 'kapit4n', 'astrojuanlu', 'JT5D', 'alexband', 'simudream', 'mnarayan', 'robintux', 'mdozmorov', 'latuji', 'NicolasCadieux', 'gpfreitas', 'FMCalisto', 'mikofski', 'datar', 'DevenLu', 'pharzam', 'danlurie', 'volltin', 'cniclsh', 'SleepyGinger', 'hargup', 'camillescott', 'justicelee', 'KevinHock', 'peterasujan', 'Erotemic', 'raivivek', 'zmchary', 'mm--', 'm-kashani', 'souravsingh', 'deepa235', 'aznthanh23', 'SindhujaJeyabal', 'xmnlab', 'BenoitDherin', 'devdinu', 'kelsimp', 'guang', 'WhiteSymmetry', 'dr-dos-ok', 'snowdj', 'alisazhao', 'ajalvarez', 'tjz2026', 'osofr', 'shifwang', 'mdeff', 'divyansha', 'byelenin', 'PabloRdrRbl', 'juanshishido', 'dvm-shlee', 'Seraf69', 'paulhendricks', 'greg-dubrow', 'nd1511', 'MickaelRigault', 'roijo', 'gnegno', 'emerickkam', 'sjkay', 'ylmandy662', 'Mengxinqian', 'priyankabhagwat', 'binxiangni', 'surajit-techie', 'wilsoncai1992', 'JohnMcSpedon', 'sunjaybhugeo', 'nhejazi', 'RuiKan', 'Jay4869', 'ChenyanZhu', 'leiliu0727', 'zhqi77', 'daniellah', 'MasterAwk', 'chizhangucb', 'kentschen', 'mikeant42', 'mdhuilee', 'sventers', 'hmishfaq', 'raj-maurya', 'ashwinvis', 'chiragbhatia72', 'talegari', 'reychil', 'xinshengqin', 'Zealsathish', 'amandazhang', 'ZhaoxiLi', 'NAP358', 'MengWang988', 'radovankavicky', 'RayFoulk', 'haesleinhuepf', 'richiefeng', 'andreaschandra', 'ye-zhi', 'YuchaoGuo', 'karenceli', 'haoliangsky1', 'ArnabBir', 'lix90', 'raymead', 'umarbrowser', 'kapoorlab', 'Qprop', 'goncaloperes', 'mselimata', 'jknox13', 'OwaisKarni', 'eda-ricercatore', 'ShawnXiha', 'maryammokhberi', 'DevSecOpsGuy', 'kitty-pzq', 'Jhongesell', 'zinsserzhang', 'sdeepak09', 'schmitzmelissa', 'pftsai1112', 'Soukeiu', 'pep8speaks', 'maryamv', 'taimiahussain', 'skeptycal', 'rzlll', 'deafrhino', 'karthikeyandeiva', 'walid0805', 'parsalotfy', 'colinkcurtis', 'kaeken1jp', 'NumPoet', 'laifi', 'caifand', 'trmckenzie', 'TLYu0419', 'vdshk', 'tirthasheshpatel', 'prakashbl11', 'poctaviano', 'integzz', 'sabuhish', 'DaytradeCentral', 'SijingYu', 'harshal-dupare', 'bourbakis', 'atito-lab', 'girdhar64', 'sirSaif', 'hudasumon123', 'Arun-purakkatt', 'alireza-kr', 'gqpj', 'JoonhunLee', 'emranblue', 'damdam41', 'Kayzwer', 'Taitai6521', 'ugke', 'IgorLytkin', 'lpp010', 'afozk95']",[]
27d362b9a752adf38d7db1828a48f50bb41c84bd,rossbar,"['astrojuanlu', 'rtpavlovsk21', 'ahaefner', 'jbarno', 'Erotemic', 'illucent', 'sellitforcache', 'juanshishido', 'albertvillanova', 'dhellfeld', 'reychil', 'vaniisgh', 'karenceli', 'rkrentzwee', 'Genarito', 'jrellin', '8bitmp3', 'bfgray3', 'kjbilton', 'dmraji', 'abbyazari', 'aalekhpatel07', 'ParticleTruthSeeker', 'longqua69', 'abhishekhuman01', 'Tsinglung-Tseng', 'vishalmhjn', 'vdshk', 'kalieknecht', 'harshal-dupare', 'anukaal', 'hudasumon123', 'divyanx', 'Dbhasin1', 'ibis-ops', 'tateBoss', 'abhilash42', 'ugke', 'webdev019', 'roeslib', 'raphaelbernard']",['gkioxari']
486c89bb710b13f4c6dcd6751c260b678d37b322,Aksem,"['yarsanich', 'fabirovsky']","['steveire', 'planger', 'bootchk', 'KitsuneRal', 'yarsanich', 'LisaDziuba', 'cell-lang', 'Oksana-Z']"
d2ba0ef672eb53e362e65195715d3bcba9a6077f,rossbar,"['astrojuanlu', 'rtpavlovsk21', 'ahaefner', 'jbarno', 'Erotemic', 'illucent', 'sellitforcache', 'juanshishido', 'albertvillanova', 'dhellfeld', 'reychil', 'vaniisgh', 'karenceli', 'rkrentzwee', 'Genarito', 'jrellin', '8bitmp3', 'bfgray3', 'kjbilton', 'dmraji', 'abbyazari', 'aalekhpatel07', 'ParticleTruthSeeker', 'longqua69', 'abhishekhuman01', 'Tsinglung-Tseng', 'vishalmhjn', 'vdshk', 'kalieknecht', 'harshal-dupare', 'anukaal', 'hudasumon123', 'divyanx', 'Dbhasin1', 'ibis-ops', 'tateBoss', 'abhilash42', 'ugke', 'webdev019', 'roeslib', 'raphaelbernard']",['gkioxari']
9ae1ac441cc34c2950389ca5e97f9000d308fbe5,SimoneGasperini,"['GColom', 'EleMisi', 'michimichiamo', 'Mat092', 'riccardoscheda', 'JustWhit3', 'loopoopool', 'giuseppefilitto']","['lgiommi', 'Tommaso93', 'sofiafarina', 'Nico-Curti', 'rsreds', 'GColom', 'EleMisi', 'DrWatt', 'michimichiamo', 'Mat092', 'riccardoscheda', 'JustWhit3', 'loopoopool', 'giuseppefilitto']"
f2b5f2d3153409c10481e1af0021837484ff40fe,z3y50n,"['gonidelis', 'FilipposZ', 'stefanosPap', 'ArisPapangelis', 'thanosmanolis', 'vagzikopis', 'anuran-roy']","['gonidelis', 'FilipposZ', 'stefanosPap', 'ArisPapangelis', 'thanosmanolis', 'vagzikopis']"
d7021f57a067e1b9346557736ebb4dbcf801fba3,mgbckr,"['nosebrain', 'thomasniebler']",[]
c028e334138cbc2f89a1a440e71c2e33ba58fb7e,dschult,"['adulau', 'batermj', 'JT5D', 'uludag', 'IjonTichyRaumpilot', 'nailsonlinux', 'lzblack', 'jtorrents', 'saulshanabrook', 'qinbill', 'aanastasiou', '4383', 'lorenzofantunes', 'vc1492a', 'volltin', 'amburan', 'suricactus', 'camillescott', 'Erotemic', 'sidcode', 'liquidgenius', 'MridulS', 'WhiteSymmetry', 'MichalPaszkiewicz', 'Michael-E-Rose', 'renehernandez', 'LucaCappelletti94', 'CloudDU', 'litaotju', 'stellasia', 'mehta-a', 'EmanuelFontelles', 'karrtikr', 'cneben', 'chenyang03', 'yashu-seth', 'bakerwho', 'utkarshmttl', 'goncaloperes', 'Moradnejad', 'salym', 'cynequil', 'zacharyweiss', 'haochuanwei', 'FelippeJC', 'hazelnutsgz', 'HViktorTsoi', 'minsle', 'laifi', 'AreYouQQ', 'IbtihalFerwana', 'bucaimeimei', 'vdshk', 'poctaviano', 'ayajnik', 'rsenne', 'harshal-dupare', 'hudasumon123', 'divyanx', 'eskountis', 'gqpj', 'newbie2k20']","['drewconway', 'hagberg', 'loicseguin', 'jtorrents']"
e611fa1e439f6bd0c35fd8db2ca1ced56070a915,dschult,"['adulau', 'batermj', 'JT5D', 'uludag', 'IjonTichyRaumpilot', 'nailsonlinux', 'lzblack', 'jtorrents', 'saulshanabrook', 'qinbill', 'aanastasiou', '4383', 'lorenzofantunes', 'vc1492a', 'volltin', 'amburan', 'suricactus', 'camillescott', 'Erotemic', 'sidcode', 'liquidgenius', 'MridulS', 'WhiteSymmetry', 'MichalPaszkiewicz', 'Michael-E-Rose', 'renehernandez', 'LucaCappelletti94', 'CloudDU', 'litaotju', 'stellasia', 'mehta-a', 'EmanuelFontelles', 'karrtikr', 'cneben', 'chenyang03', 'yashu-seth', 'bakerwho', 'utkarshmttl', 'goncaloperes', 'Moradnejad', 'salym', 'cynequil', 'zacharyweiss', 'haochuanwei', 'FelippeJC', 'hazelnutsgz', 'HViktorTsoi', 'minsle', 'laifi', 'AreYouQQ', 'IbtihalFerwana', 'bucaimeimei', 'vdshk', 'poctaviano', 'ayajnik', 'rsenne', 'harshal-dupare', 'hudasumon123', 'divyanx', 'eskountis', 'gqpj', 'newbie2k20']","['drewconway', 'hagberg', 'loicseguin', 'jtorrents']"
ba48935f4c1bcec19f93090a81409fde823561e4,cvanelteren,"['maskegger', 'cjidboon94', 'mer0mingian', 'ThoStart', 'NoFishLikeIan']",[]
92225435bbb1461391289bd5b168717e2318e8bb,MridulS,"['mohfadhil', 'GCPBigData', 'evinw', 'deemeetree', 'vishalbelsare', 'gnarula', 'ankurankan', 'costrouc', 'jankrejci', 'hargup', 'iris9112', 'karobotco', 'kaivalyar', 'anandalok', 'vnnw', 'mishravikas', 'alanlujan91', 'aradhyamakkar97', 'daymos', 'WhiteSymmetry', 'asifzubair', 'franz-maikaefer', 'mon95', 'llfice', 'angusshire', 'kir0ul', 'GingerNinja23', 'FanWangEcon', 'Jwely', 'quantshah', 'mr-eyes', 'alonnir', 'sarthakag', 's1db', 'rohangoel96', 'sunjaybhugeo', 'kunegis', 'ggoyal01', 'jGaboardi', 'nikhilvirmani4', 'ishaansharma', 'NagabhushanS', 'adityaishwar', 'abhiravg', 'shashi1996', 'lohmanndouglas', 'chiragvartak', 'dimgold', 'crearo', 'rodrigolece', 'priyanklodha', 'see2', 'umangty', 'radovankavicky', 'mayanksatnalika', 'dineshsonachalam', 'PrateekGupta1509', 'meghanagupta', 'GiulioRossetti', 'npochhi', 'fagan2888', 'SebastinSanty', 'DMak21', 'vaniisgh', 'ibraheem-moosa', 'garvit-gupta', 'AkhilKamath', 'arorabharat', 'aneesh-joshi', 'enigmaeth', 'theparadoxer02', 'ioluwayo', 'jyotisood', 'MaazSheriff', 'athityakumar', 'spaceVStab', 'eda-ricercatore', 'gognlin', 'rsaavy', 'sharanry', 'ChiragSehra', 'tejank10', 'aviral19', 'shreyasnbhat', 'kitty-pzq', 'SultanOrazbayev', 'Jhongesell', 'gyanesh-m', 'adityalahiri', 'parulc7', 'samarth-gupta', 'Sai-Adarsh', 'shangeth', 'huning2009', 'rahuljungbahadur', 'carlosal1015', 'Balaji2198', 'chatmoon', 'adsk2050', 'Slashdacoda', 'azinoma', 'mayankmssharma', 'schmitzmelissa', 'halidebey', 'aumkar22', 'ankugit', 'skeptycal', 'Ahanmr', 'jobreu', 'karthikeyandeiva', 'aduggirala28', 'Adithya-MN', 'NumPoet', 'mooocer', 'KMNitesh', 'cryozeus', 'rohitsanj', 'sprasadhpy', 'StephenSchroeder', 'swastin95', 'RamaRaoGV', 'vdshk', 'Sayam753', 'tirthasheshpatel', 'zhuang13atJHU', 'onlinejudge95', 'TaoWangEcon', 'Vikr-182', 'mahepup', 'ayajnik', 'DaytradeCentral', 'jgarte', 'khuyentran1401', 'harshal-dupare', 'girdhar64', 'hudasumon123', 'garenbragg', 'enving', 'divyanx', 'BhargavMahajan', 'bigpapame', 'eien9463', 'mirayercan', 'gqpj', 'idanbarnea', 'freyam', 'arvind-iyer-2001', 'nithkosal', 'IgorLytkin', 'webdev019', 'KartikeyKakaria', 'ZiqiaoZhangEcon', 'gonllyck']","['certik', 'ceteri', 'sbenthall', 'asmeurer', 'smichr', 'barakmich', 'jfinkels', 'hagberg', 'chebee7i', 'ViralBShah', 'JeffBezanson', 'dschult', 'AaronO', 'crm416', 'gnarula', 'ankurankan', 'amakelov', 'AllenDowney', 'skirpichev', 'edemaine', 'ColCarroll', 'hargup', 'chartgerink', 'llllllllll', 'shbhrsaha', 'mishravikas', 's1db', 'codereverser', 'Sumith1896', 'ChRishi96']"
4d0620478b7a7f00e5a4f041b70ad5724b4f55ce,kpberry,"['ausbin', 'PGNickerson', 'ruyimarone']",[]
a50c8e6d0ba529b2cc0ce22d7a599c4d306b7c4a,jarrodmillman,"['andrew', 'jey', 'os', 'svaksha', 'ogrisel', 'chanley', 'ivanov', 'arokem', 'aculich', 'silky', 'agramfort', 'olivierverdier', 'dopplershift', 'batermj', 'kapit4n', 'astrojuanlu', 'JT5D', 'alexband', 'simudream', 'mnarayan', 'robintux', 'mdozmorov', 'latuji', 'NicolasCadieux', 'gpfreitas', 'FMCalisto', 'mikofski', 'datar', 'DevenLu', 'pharzam', 'danlurie', 'volltin', 'cniclsh', 'SleepyGinger', 'hargup', 'camillescott', 'justicelee', 'KevinHock', 'peterasujan', 'Erotemic', 'raivivek', 'zmchary', 'mm--', 'm-kashani', 'souravsingh', 'deepa235', 'aznthanh23', 'SindhujaJeyabal', 'xmnlab', 'BenoitDherin', 'devdinu', 'kelsimp', 'guang', 'WhiteSymmetry', 'dr-dos-ok', 'snowdj', 'alisazhao', 'ajalvarez', 'tjz2026', 'osofr', 'shifwang', 'mdeff', 'divyansha', 'byelenin', 'PabloRdrRbl', 'juanshishido', 'dvm-shlee', 'Seraf69', 'paulhendricks', 'greg-dubrow', 'nd1511', 'MickaelRigault', 'roijo', 'gnegno', 'emerickkam', 'sjkay', 'ylmandy662', 'Mengxinqian', 'priyankabhagwat', 'binxiangni', 'surajit-techie', 'wilsoncai1992', 'JohnMcSpedon', 'sunjaybhugeo', 'nhejazi', 'RuiKan', 'Jay4869', 'ChenyanZhu', 'leiliu0727', 'zhqi77', 'daniellah', 'MasterAwk', 'chizhangucb', 'kentschen', 'mikeant42', 'mdhuilee', 'sventers', 'hmishfaq', 'raj-maurya', 'ashwinvis', 'chiragbhatia72', 'talegari', 'reychil', 'xinshengqin', 'Zealsathish', 'amandazhang', 'ZhaoxiLi', 'NAP358', 'MengWang988', 'radovankavicky', 'RayFoulk', 'haesleinhuepf', 'richiefeng', 'andreaschandra', 'ye-zhi', 'YuchaoGuo', 'karenceli', 'haoliangsky1', 'ArnabBir', 'lix90', 'raymead', 'umarbrowser', 'kapoorlab', 'Qprop', 'goncaloperes', 'mselimata', 'jknox13', 'OwaisKarni', 'eda-ricercatore', 'ShawnXiha', 'maryammokhberi', 'DevSecOpsGuy', 'kitty-pzq', 'Jhongesell', 'zinsserzhang', 'sdeepak09', 'schmitzmelissa', 'pftsai1112', 'Soukeiu', 'pep8speaks', 'maryamv', 'taimiahussain', 'skeptycal', 'rzlll', 'deafrhino', 'karthikeyandeiva', 'walid0805', 'parsalotfy', 'colinkcurtis', 'kaeken1jp', 'NumPoet', 'laifi', 'caifand', 'trmckenzie', 'TLYu0419', 'vdshk', 'tirthasheshpatel', 'prakashbl11', 'poctaviano', 'integzz', 'sabuhish', 'DaytradeCentral', 'SijingYu', 'harshal-dupare', 'bourbakis', 'atito-lab', 'girdhar64', 'sirSaif', 'hudasumon123', 'Arun-purakkatt', 'alireza-kr', 'gqpj', 'JoonhunLee', 'emranblue', 'damdam41', 'Kayzwer', 'Taitai6521', 'ugke', 'IgorLytkin', 'lpp010', 'afozk95']",[]
b7af7a83b267acae319bc0c6be2def72e57b1657,zozo123,"['lekkas', 'maxamin', 'sa501428', 'dalinhuang99', 'krodyx', 'diract']","['ncopa', 'geohot', 'mrry', 'dwelch67', 'FredericJacobs', 'lh3', 'moxie0', 'bdamele', 'TalAter', 'torvalds', '64json', 'yochze', 'genadyo', 'arshajii', 'peastman', 'Mysticial', 'devttys0', 'gabime', 'isimluk', 'hackappcom', 'schloi', 'theaidenlab']"
f1959e0467b448fb2b103ee648184602cba5f7df,jarrodmillman,"['andrew', 'jey', 'os', 'svaksha', 'ogrisel', 'chanley', 'ivanov', 'arokem', 'aculich', 'silky', 'agramfort', 'olivierverdier', 'dopplershift', 'batermj', 'kapit4n', 'astrojuanlu', 'JT5D', 'alexband', 'simudream', 'mnarayan', 'robintux', 'mdozmorov', 'latuji', 'NicolasCadieux', 'gpfreitas', 'FMCalisto', 'mikofski', 'datar', 'DevenLu', 'pharzam', 'danlurie', 'volltin', 'cniclsh', 'SleepyGinger', 'hargup', 'camillescott', 'justicelee', 'KevinHock', 'peterasujan', 'Erotemic', 'raivivek', 'zmchary', 'mm--', 'm-kashani', 'souravsingh', 'deepa235', 'aznthanh23', 'SindhujaJeyabal', 'xmnlab', 'BenoitDherin', 'devdinu', 'kelsimp', 'guang', 'WhiteSymmetry', 'dr-dos-ok', 'snowdj', 'alisazhao', 'ajalvarez', 'tjz2026', 'osofr', 'shifwang', 'mdeff', 'divyansha', 'byelenin', 'PabloRdrRbl', 'juanshishido', 'dvm-shlee', 'Seraf69', 'paulhendricks', 'greg-dubrow', 'nd1511', 'MickaelRigault', 'roijo', 'gnegno', 'emerickkam', 'sjkay', 'ylmandy662', 'Mengxinqian', 'priyankabhagwat', 'binxiangni', 'surajit-techie', 'wilsoncai1992', 'JohnMcSpedon', 'sunjaybhugeo', 'nhejazi', 'RuiKan', 'Jay4869', 'ChenyanZhu', 'leiliu0727', 'zhqi77', 'daniellah', 'MasterAwk', 'chizhangucb', 'kentschen', 'mikeant42', 'mdhuilee', 'sventers', 'hmishfaq', 'raj-maurya', 'ashwinvis', 'chiragbhatia72', 'talegari', 'reychil', 'xinshengqin', 'Zealsathish', 'amandazhang', 'ZhaoxiLi', 'NAP358', 'MengWang988', 'radovankavicky', 'RayFoulk', 'haesleinhuepf', 'richiefeng', 'andreaschandra', 'ye-zhi', 'YuchaoGuo', 'karenceli', 'haoliangsky1', 'ArnabBir', 'lix90', 'raymead', 'umarbrowser', 'kapoorlab', 'Qprop', 'goncaloperes', 'mselimata', 'jknox13', 'OwaisKarni', 'eda-ricercatore', 'ShawnXiha', 'maryammokhberi', 'DevSecOpsGuy', 'kitty-pzq', 'Jhongesell', 'zinsserzhang', 'sdeepak09', 'schmitzmelissa', 'pftsai1112', 'Soukeiu', 'pep8speaks', 'maryamv', 'taimiahussain', 'skeptycal', 'rzlll', 'deafrhino', 'karthikeyandeiva', 'walid0805', 'parsalotfy', 'colinkcurtis', 'kaeken1jp', 'NumPoet', 'laifi', 'caifand', 'trmckenzie', 'TLYu0419', 'vdshk', 'tirthasheshpatel', 'prakashbl11', 'poctaviano', 'integzz', 'sabuhish', 'DaytradeCentral', 'SijingYu', 'harshal-dupare', 'bourbakis', 'atito-lab', 'girdhar64', 'sirSaif', 'hudasumon123', 'Arun-purakkatt', 'alireza-kr', 'gqpj', 'JoonhunLee', 'emranblue', 'damdam41', 'Kayzwer', 'Taitai6521', 'ugke', 'IgorLytkin', 'lpp010', 'afozk95']",[]
7885195185a3c52eb3115cc0c6640879a841b289,z3y50n,"['gonidelis', 'FilipposZ', 'stefanosPap', 'ArisPapangelis', 'thanosmanolis', 'vagzikopis', 'anuran-roy']","['gonidelis', 'FilipposZ', 'stefanosPap', 'ArisPapangelis', 'thanosmanolis', 'vagzikopis']"
6ac4318204225b9e6d69ed5fe7b1eecd0e8b0840,jarrodmillman,"['andrew', 'jey', 'os', 'svaksha', 'ogrisel', 'chanley', 'ivanov', 'arokem', 'aculich', 'silky', 'agramfort', 'olivierverdier', 'dopplershift', 'batermj', 'kapit4n', 'astrojuanlu', 'JT5D', 'alexband', 'simudream', 'mnarayan', 'robintux', 'mdozmorov', 'latuji', 'NicolasCadieux', 'gpfreitas', 'FMCalisto', 'mikofski', 'datar', 'DevenLu', 'pharzam', 'danlurie', 'volltin', 'cniclsh', 'SleepyGinger', 'hargup', 'camillescott', 'justicelee', 'KevinHock', 'peterasujan', 'Erotemic', 'raivivek', 'zmchary', 'mm--', 'm-kashani', 'souravsingh', 'deepa235', 'aznthanh23', 'SindhujaJeyabal', 'xmnlab', 'BenoitDherin', 'devdinu', 'kelsimp', 'guang', 'WhiteSymmetry', 'dr-dos-ok', 'snowdj', 'alisazhao', 'ajalvarez', 'tjz2026', 'osofr', 'shifwang', 'mdeff', 'divyansha', 'byelenin', 'PabloRdrRbl', 'juanshishido', 'dvm-shlee', 'Seraf69', 'paulhendricks', 'greg-dubrow', 'nd1511', 'MickaelRigault', 'roijo', 'gnegno', 'emerickkam', 'sjkay', 'ylmandy662', 'Mengxinqian', 'priyankabhagwat', 'binxiangni', 'surajit-techie', 'wilsoncai1992', 'JohnMcSpedon', 'sunjaybhugeo', 'nhejazi', 'RuiKan', 'Jay4869', 'ChenyanZhu', 'leiliu0727', 'zhqi77', 'daniellah', 'MasterAwk', 'chizhangucb', 'kentschen', 'mikeant42', 'mdhuilee', 'sventers', 'hmishfaq', 'raj-maurya', 'ashwinvis', 'chiragbhatia72', 'talegari', 'reychil', 'xinshengqin', 'Zealsathish', 'amandazhang', 'ZhaoxiLi', 'NAP358', 'MengWang988', 'radovankavicky', 'RayFoulk', 'haesleinhuepf', 'richiefeng', 'andreaschandra', 'ye-zhi', 'YuchaoGuo', 'karenceli', 'haoliangsky1', 'ArnabBir', 'lix90', 'raymead', 'umarbrowser', 'kapoorlab', 'Qprop', 'goncaloperes', 'mselimata', 'jknox13', 'OwaisKarni', 'eda-ricercatore', 'ShawnXiha', 'maryammokhberi', 'DevSecOpsGuy', 'kitty-pzq', 'Jhongesell', 'zinsserzhang', 'sdeepak09', 'schmitzmelissa', 'pftsai1112', 'Soukeiu', 'pep8speaks', 'maryamv', 'taimiahussain', 'skeptycal', 'rzlll', 'deafrhino', 'karthikeyandeiva', 'walid0805', 'parsalotfy', 'colinkcurtis', 'kaeken1jp', 'NumPoet', 'laifi', 'caifand', 'trmckenzie', 'TLYu0419', 'vdshk', 'tirthasheshpatel', 'prakashbl11', 'poctaviano', 'integzz', 'sabuhish', 'DaytradeCentral', 'SijingYu', 'harshal-dupare', 'bourbakis', 'atito-lab', 'girdhar64', 'sirSaif', 'hudasumon123', 'Arun-purakkatt', 'alireza-kr', 'gqpj', 'JoonhunLee', 'emranblue', 'damdam41', 'Kayzwer', 'Taitai6521', 'ugke', 'IgorLytkin', 'lpp010', 'afozk95']",[]
033b1ee01674d98376a0775a2535d98992cfef03,rossbar,"['astrojuanlu', 'rtpavlovsk21', 'ahaefner', 'jbarno', 'Erotemic', 'illucent', 'sellitforcache', 'juanshishido', 'albertvillanova', 'dhellfeld', 'reychil', 'vaniisgh', 'karenceli', 'rkrentzwee', 'Genarito', 'jrellin', '8bitmp3', 'bfgray3', 'kjbilton', 'dmraji', 'abbyazari', 'aalekhpatel07', 'ParticleTruthSeeker', 'longqua69', 'abhishekhuman01', 'Tsinglung-Tseng', 'vishalmhjn', 'vdshk', 'kalieknecht', 'harshal-dupare', 'anukaal', 'hudasumon123', 'divyanx', 'Dbhasin1', 'ibis-ops', 'tateBoss', 'abhilash42', 'ugke', 'webdev019', 'roeslib', 'raphaelbernard']",['gkioxari']
21ab6fd212553faba619808047b967bdf413c1ac,rossbar,"['astrojuanlu', 'rtpavlovsk21', 'ahaefner', 'jbarno', 'Erotemic', 'illucent', 'sellitforcache', 'juanshishido', 'albertvillanova', 'dhellfeld', 'reychil', 'vaniisgh', 'karenceli', 'rkrentzwee', 'Genarito', 'jrellin', '8bitmp3', 'bfgray3', 'kjbilton', 'dmraji', 'abbyazari', 'aalekhpatel07', 'ParticleTruthSeeker', 'longqua69', 'abhishekhuman01', 'Tsinglung-Tseng', 'vishalmhjn', 'vdshk', 'kalieknecht', 'harshal-dupare', 'anukaal', 'hudasumon123', 'divyanx', 'Dbhasin1', 'ibis-ops', 'tateBoss', 'abhilash42', 'ugke', 'webdev019', 'roeslib', 'raphaelbernard']",['gkioxari']
9ebca28d883d9c5971ab55b19bad850e71c7ad44,SimoneGasperini,"['GColom', 'EleMisi', 'michimichiamo', 'Mat092', 'riccardoscheda', 'JustWhit3', 'loopoopool', 'giuseppefilitto']","['lgiommi', 'Tommaso93', 'sofiafarina', 'Nico-Curti', 'rsreds', 'GColom', 'EleMisi', 'DrWatt', 'michimichiamo', 'Mat092', 'riccardoscheda', 'JustWhit3', 'loopoopool', 'giuseppefilitto']"
dc3c4861368b4dc60b76e0dfc671cc6317ff20c4,jamestrimble,"['kevinmcdonagh', 'ngamita', 'specious', 'JohnDickerson', 'kidwellj', 'mgboydcom', 'zambujo', 'BlairArchibald', 'luthfianto', 'rdpapworth', 'mickeypash', 'meras', 'martynasb', 'HywelMJ', 'maxwelld90', 'martynamaron', 'FelixMcFelix', 's1db', 'dilkas', 'finitelycraig', 'jamiezenith', 'mychapati', 'emilesaidouagbantou', 'hs22', 'ruthhoffmann', 'fmcooper', 'charlie9578', 'dickienaut', 'theabbie', 'egbulsoni', 'jdesbois', 'jessLryan', 'darrenwaters', 'banjaw', 'norgalades', 'edanesh', 'LawrenceHarveyKW', 'kryystinn', 'moqarashad', '2019mohamed']","['ciaranm', 'philogb', 'MikeMcQuaid', 'ozgurakgun', 'gwern', 'davecom', 'BurntSushi', 'JohnDickerson', 'Liamliu', '42f87d89', 'WPettersson', 'eliben', 'BlairArchibald', 'luthfianto', 'mickeypash', 'leifos', 'pprosser', 'Cydus', 'meras', 'maxwelld90', 'jeanius', 'FelixMcFelix', 'luosuiqian', 'dilkas', 'finitelycraig', 'duncanmcelfresh', 'jfpuget', 'ruthhoffmann', 'fmcooper', 'jdesbois', 'tristanic']"
